iteration,sequence_index,timestep_index,x,y,z
423,10,1,0.22998327857535106,0.24379908910743098,0.7541507284545228
423,10,2,0.22745234772458428,0.2516244771345397,0.7629519725835499
423,10,3,0.22307349811705768,0.25874399377590834,0.7745838461368261
423,10,4,0.22123030720390624,0.2591324377190337,0.7825994115698144
423,10,5,0.21807243229316053,0.25757508080959934,0.7865796389807478
423,10,6,0.21585530726160376,0.2519130846096055,0.7845090072099068
423,10,7,0.21307295269350934,0.2495151037720869,0.7792535803186965
423,10,8,0.2119299419375208,0.24657840311472562,0.770684073919184
423,10,9,0.21162926683471384,0.24425458523042315,0.7607708561796975
423,11,0,0.22822965670657686,0.24118938277761992,0.7489964766495237
423,11,1,0.2292174689235162,0.2431056835228974,0.7538985973173751
423,11,2,0.22806358302548607,0.25025693504659796,0.7634831090524169
423,11,3,0.22500158801229378,0.2569817132605776,0.7782941792400238
423,11,4,0.22456682880798653,0.25642697405808873,0.7868653373445471
423,11,5,0.22112251269114352,0.25567497264841,0.7908686772512817
423,11,6,0.21756776351709067,0.2519519914908348,0.7885661783308399
423,11,7,0.213342461916963,0.2516210880893286,0.7831857577379204
423,11,8,0.21169405625256132,0.249272185440103,0.7724182226733449
423,11,9,0.21107192923486112,0.2481588605215415,0.7630425713648877
423,12,0,0.22822956172733838,0.2411895650511654,0.7489962904661298
423,12,1,0.23046206990305435,0.24343130973277705,0.7544420699441093
423,12,2,0.22961789163577093,0.25162195098579165,0.7634979254705101
423,12,3,0.2261168678300332,0.2602988785237084,0.7773465462109718
423,12,4,0.22538648295054842,0.26143354675987074,0.7835125355471514
423,12,5,0.22478004533510676,0.25863296457607604,0.7853289812363671
423,12,6,0.22265587775187612,0.25405139219595185,0.7803818389950273
423,12,7,0.21990035060359125,0.2525598764211966,0.7720290751225093
423,12,8,0.22086133430273855,0.24826120447636688,0.7602959571225115
423,12,9,0.22483323223844637,0.24209671337329347,0.7481400050356851
423,13,0,0.2282299890592828,0.24118933697794875,0.7489958181911758
423,13,1,0.22992818671205004,0.24405280581543762,0.7537317943550179
423,13,2,0.22857335430083436,0.2530455102192326,0.7623788245453279
423,13,3,0.22664724007581244,0.25989712329412107,0.7757936284286409
423,13,4,0.22807332311215672,0.25956932352278617,0.7855274507557363
423,13,5,0.22561812058285216,0.2591259514358874,0.7892873149824144
423,13,6,0.22502302756400172,0.2535621133594873,0.7882278238636109
423,13,7,0.2213830118471351,0.249434568719497,0.7829314745620237
423,13,8,0.21759746471562336,0.2470778144013203,0.7719113303908783
423,13,9,0.21537537450618788,0.2449144943115359,0.7628129333443051
423,14,0,0.22822963236292093,0.24118944408341114,0.7489964120769037
423,14,1,0.23143044086513584,0.24190141536608784,0.75382809083873
423,14,2,0.23245231265598273,0.24795556704106653,0.763192056373933
423,14,3,0.22948126817006742,0.256532891009248,0.777076245010531
423,14,4,0.22955082898518425,0.2577146739641576,0.7845653920731142
423,14,5,0.22782298619128427,0.2562719525787332,0.7874476695078995
423,14,6,0.22667446825811788,0.2505143864910872,0.7836646104535949
423,14,7,0.22344341168683282,0.2460150969947602,0.7778342606451581
423,14,8,0.22225031708367973,0.2414071997894522,0.7696812472383083
423,14,9,0.22159325755624268,0.23775066721110805,0.760305673997523
423,15,0,0.2282297682975738,0.2411892547734505,0.7489962375131399
423,15,1,0.2311654655311254,0.24264123081045416,0.7543755395495375
423,15,2,0.2301775407520672,0.24909640540684774,0.7629088669930469
423,15,3,0.22788179142986975,0.2553666515775571,0.7777971062466311
423,15,4,0.22740394334007316,0.25457075084912395,0.7850067106803037
423,15,5,0.22506345611598727,0.25185092071811704,0.7875621883322759
423,15,6,0.22459632249077066,0.243342347941774,0.7839760317474589
423,15,7,0.22411461756679596,0.23806730390914582,0.7778810149694428
423,15,8,0.22501618166894,0.23255183797351178,0.7673320984792198
423,15,9,0.22357559075541755,0.23142934328734138,0.7564226540139224
423,16,0,0.22822985220302155,0.24118913195462982,0.7489960784768975
423,16,1,0.22887426747714884,0.24518856363174638,0.7539917508684812
423,16,2,0.22602790322601596,0.25566816046999935,0.7635138376702778
423,16,3,0.22395001374399676,0.2633438065405366,0.7786020349556179
423,16,4,0.22456461893389593,0.2634720034818263,0.7855775544661634
423,16,5,0.22405000697435695,0.25989429114623375,0.7874645999505893
423,16,6,0.22529628428200876,0.25086773238522486,0.7835443005409797
423,16,7,0.22476315556814802,0.24394284128584023,0.7770868081770433
423,16,8,0.22489246246319233,0.2382051170546371,0.7670742937162934
423,16,9,0.22381560466988698,0.23487445154114306,0.7565323306988212
423,17,0,0.2282298463286686,0.24118919252985413,0.7489961577049447
423,17,1,0.2313783702902752,0.24146414735742555,0.754251981136228
423,17,2,0.2313643722728294,0.2482462908330228,0.7638978628524051
423,17,3,0.2290090323918938,0.2552810633110811,0.7783375866864229
423,17,4,0.229047929944809,0.2550495343325,0.7856517910134948
423,17,5,0.2273167171054593,0.2532949587374773,0.7892035244455219
423,17,6,0.22586114959823334,0.24790024875691696,0.7865546326162218
423,17,7,0.2226918396156123,0.24559193883922223,0.780444008784895
423,17,8,0.22160715885447052,0.2419971556310404,0.7691215621716608
423,17,9,0.2200544459935392,0.2405314788560176,0.7577571351476957
423,18,0,0.22822980386740493,0.24118933273969162,0.7489961678880939
423,18,1,0.23167983700082,0.24224326792490009,0.7548819871860688
423,18,2,0.23202765990464716,0.24928353543916615,0.7643848214886512
423,18,3,0.22922506824318856,0.2571924608112973,0.7768554736114832
423,18,4,0.22897127794934066,0.2583841781544732,0.784814449182262
423,18,5,0.2265961725971128,0.2580079325810013,0.7881240370794301
423,18,6,0.22520436119267284,0.25285778807911186,0.7853106281759686
423,18,7,0.22342587231405608,0.2510011127683029,0.7797168388484044
423,18,8,0.2237469004676631,0.24753824001079974,0.7686446505107293
423,18,9,0.22659978578170778,0.24353389749137905,0.7571290821411916
423,19,0,0.22822999074265865,0.24118945120630453,0.7489962786756502
423,19,1,0.23096775032087916,0.2424015540741275,0.7545050573919718
423,19,2,0.23056582653987734,0.24966023166067305,0.7636656959408684
423,19,3,0.2290349127111102,0.25596175677166344,0.7783759913930838
423,19,4,0.2299458528368129,0.2555774236958411,0.7891363944341216
423,19,5,0.22900015964263704,0.25276953747278585,0.7948771090118685
423,19,6,0.22795738130855167,0.24723879696907886,0.794599272009878
423,19,7,0.22649592975632715,0.2451933013403615,0.7915665887604741
423,19,8,0.2276208615184597,0.2410327757480072,0.7830700586516764
423,19,9,0.23034560940473237,0.23599468299753618,0.7700512011988461
423,20,0,0.22823010149305156,0.2411892086325766,0.7489965763039321
423,20,1,0.2313598954986703,0.24209982588641568,0.7539451708900066
423,20,2,0.23158136563927806,0.24924356731485586,0.7631666116347535
423,20,3,0.23106404561200022,0.25451764017014467,0.7773563708769944
423,20,4,0.23190158945681022,0.2540455329517292,0.7846245674062452
423,20,5,0.2298939522664652,0.2529742932307366,0.7867319050073843
423,20,6,0.2291959295461311,0.24680903168746726,0.782950140373225
423,20,7,0.22611901730847267,0.2426229638777557,0.7761130084492875
423,20,8,0.2242630793665117,0.23954572352052889,0.7687909623246793
423,20,9,0.22508426567853546,0.23429777830574228,0.7589001851244807
423,21,0,0.22823000955380768,0.24118906010001512,0.7489964432577535
423,21,1,0.22986556173011446,0.24426851097726981,0.754521435404399
423,21,2,0.22806424184749227,0.25346095117465894,0.7634122609862849
423,21,3,0.2246291526627111,0.26212009369339684,0.7779876266968682
423,21,4,0.22394293765046847,0.26361574686501954,0.7862094521558597
423,21,5,0.22417178139703275,0.26054195748408226,0.7897683416955117
423,21,6,0.22550679470277055,0.25197194332350215,0.7861361852134185
423,21,7,0.2261987488368097,0.24696645736391104,0.7799618805177044
423,21,8,0.22825545552034107,0.2420761202599142,0.7693928657393794
423,21,9,0.2296004665899505,0.23953466233895845,0.7586651566396188
423,22,0,0.22823003215718088,0.24118934230431163,0.7489961486544985
423,22,1,0.23152763595806464,0.24228523223043757,0.7547096321570549
423,22,2,0.23247569700498077,0.2481862804213117,0.7638240447828981
423,22,3,0.23074882119993229,0.25492374003351864,0.776913840552472
423,22,4,0.2314630938166728,0.25598361766305955,0.7898270652693168
423,22,5,0.2317895697455375,0.2529364565322051,0.7972457852296572
423,22,6,0.23204988932689102,0.24667349119771798,0.7982554387496381
423,22,7,0.22990987651909375,0.24257077860992957,0.797407443203128
423,22,8,0.2284858508867917,0.23833450510443382,0.7899381021689889
423,22,9,0.23095788022045627,0.23141757234631366,0.7804362132825007
423,23,0,0.22823011019927186,0.2411890120831497,0.74899674416294
423,23,1,0.2288880860494793,0.24464417749587636,0.7538951785104787
423,23,2,0.22690610321449745,0.25339831600017226,0.7625650872243324
423,23,3,0.2224121357947923,0.2626333588179284,0.7763941960111242
423,23,4,0.22048475654115451,0.2651654258613049,0.786481575400314
423,23,5,0.2186235349701658,0.2634403403917439,0.7916639719439401
423,23,6,0.21833975088896002,0.2569673672379045,0.7915988535634001
423,23,7,0.21732390202684038,0.25345059666107833,0.7887399331199684
423,23,8,0.21808456117736252,0.2489884584305317,0.7803884427062303
423,23,9,0.21824959330086738,0.24650690002002434,0.7684042852848159
423,24,0,0.22822981280679627,0.24118940577074932,0.7489962878531063
423,24,1,0.23154314301931483,0.24238485827195727,0.7543924811198878
423,24,2,0.23134854191356047,0.25027627169854816,0.763951541063146
423,24,3,0.22971593992488198,0.2564145412931648,0.7762091755695288
423,24,4,0.2309515218904829,0.25627043979908376,0.7868351257616071
423,24,5,0.2298184979314642,0.2543946114747939,0.7920381601057441
423,24,6,0.22850916832967605,0.24952448390637433,0.7911079674416712
423,24,7,0.2268243506749269,0.24771648538915614,0.7879987826163707
423,24,8,0.2274455419040147,0.24367777086409062,0.7786370127869953
423,24,9,0.22753011354840474,0.2425076985165023,0.77016095853228
423,25,0,0.22822999169865432,0.241189385404022,0.748996564750599
423,25,1,0.2319062477147899,0.24156074208286088,0.7541761513208093
423,25,2,0.23260893807941524,0.24815826128134044,0.7635163046167712
423,25,3,0.2304322995479695,0.25574899233085957,0.7772169473143725
423,25,4,0.2308570577860104,0.25629933831256624,0.7860131686454571
423,25,5,0.2292500636993926,0.2551951000965443,0.7899075676309034
423,25,6,0.22797672134673796,0.25010676077116456,0.7876224925645897
423,25,7,0.2261807113191154,0.24853827829802255,0.7827206112100641
423,25,8,0.22686776532573075,0.24494164225685167,0.7724266957187295
423,25,9,0.2277053657108536,0.2422401616778576,0.7591805419086279
424,0,0,0.2284588800733328,0.24333446048369503,0.7509784785394973
424,1,0,0.23082366353572178,0.24628266690463108,0.7460267296955368
424,1,1,0.23119296603468215,0.25046165318786534,0.751249325156707
424,1,2,0.22869208286301487,0.26029550107340244,0.7600655083300231
424,1,3,0.22588222289860793,0.26755113362521854,0.7716666031868358
424,1,4,0.22622961594867552,0.26785595786874433,0.7782702895032481
424,1,5,0.22491690936917025,0.264463419644557,0.7784636994868485
424,1,6,0.22247766317563145,0.25939381871189826,0.772904849524413
424,1,7,0.21892365617874593,0.25797475748138843,0.7649355351909652
424,1,8,0.21923843623380845,0.25514902461231587,0.7587128787367649
424,1,9,0.2203728404004116,0.25121296606096044,0.7466001861410428
424,2,0,0.23082339303698318,0.2462827380422991,0.7460266327397652
424,2,1,0.23466354443926785,0.24650721638218898,0.75126937741913
424,2,2,0.23567134809994916,0.25318489588464216,0.7613928438096323
424,2,3,0.23631845937172283,0.25780286664203067,0.7761684707471648
424,2,4,0.2393092613021968,0.2552898276375646,0.7837866129456121
424,2,5,0.2393096360579206,0.25253403520530415,0.7868710788876911
424,2,6,0.2390981061240868,0.24650474118748364,0.7837023018966263
424,2,7,0.2368866524459159,0.24286612514405043,0.7769627443744997
424,2,8,0.23562067496107386,0.23965682543276412,0.7656878046975742
424,2,9,0.23194756404779654,0.24075928453914952,0.7554462791651105
424,3,0,0.23082347092012773,0.24628261751596559,0.7460265371603272
424,3,1,0.23410303943437,0.2472386248916985,0.7509613056689679
424,3,2,0.23418457470577705,0.25444335926474204,0.7597820711028
424,3,3,0.23157868854452457,0.26287884617275203,0.7742681436276879
424,3,4,0.23146240047030592,0.26371276342521266,0.780762179971704
424,3,5,0.23010316365089017,0.2616096892891799,0.7829761414147337
424,3,6,0.2286730746364545,0.25606267907110075,0.7791558935621152
424,3,7,0.22679998374002097,0.2536885217373087,0.7722776684718414
424,3,8,0.22660930995997652,0.25039569929744904,0.7603644807667675
424,3,9,0.22707041305185552,0.24857756940382147,0.7503094452875638
424,4,0,0.2308235895215321,0.2462826302450199,0.74602660216532
424,4,1,0.23116404756520853,0.25033702358843735,0.7505474452846678
424,4,2,0.22876997902028745,0.2602905490286819,0.7594753984425368
424,4,3,0.22686349950827767,0.2674553588052478,0.7723235713905634
424,4,4,0.22769539005212838,0.26779288546505037,0.7809874939851634
424,4,5,0.22564928940930046,0.2674785337834345,0.7851281609129196
424,4,6,0.22521131608834366,0.2617454423383977,0.7831536164835157
424,4,7,0.2220868783525644,0.2577522713205004,0.7782443137635344
424,4,8,0.2229610345925374,0.25106588468114116,0.7712269295903889
424,4,9,0.22310291196567164,0.24673650392319874,0.7627691156726515
424,5,0,0.23082340172379356,0.24628261132345916,0.7460270472550693
424,5,1,0.23404364404528194,0.2473373659801093,0.7511130396180902
424,5,2,0.23427834555951305,0.25452350855255923,0.7602397204675422
424,5,3,0.23331785013955655,0.26012005434683316,0.7718820254095304
424,5,4,0.235018617652874,0.25886162573357485,0.777292639293885
424,5,5,0.23364711957162082,0.256654447278853,0.7769145320103632
424,5,6,0.23348166232190048,0.24921644602418774,0.7708840104480521
424,5,7,0.23262113049033167,0.24520479134223158,0.7618811980188425
424,5,8,0.23323453625240442,0.2417903117415386,0.7514510997121386
424,5,9,0.23323069871257807,0.23998308167400317,0.7401940203869818
424,6,0,0.23082366800875997,0.24628251640283838,0.7460263490410662
424,6,1,0.23245354891602837,0.24936319449506544,0.7514638824595257
424,6,2,0.23083251414177347,0.25851365187392084,0.760574391600211
424,6,3,0.22757154214543426,0.2672984687686699,0.7741872668304723
424,6,4,0.22698226495485563,0.2691287197124486,0.782751594203407
424,6,5,0.22381011264343093,0.26918065577675376,0.7860386369630139
424,6,6,0.22097419695083007,0.2663925314606299,0.7841802007089411
424,6,7,0.2172878305308486,0.26708377347907103,0.7794056206473836
424,6,8,0.2174749868697885,0.2641299537253882,0.7689771542949735
424,6,9,0.21835464238962984,0.26123126221776805,0.755888299060708
424,7,0,0.2308233641546749,0.2462829935409916,0.7460267268891504
424,7,1,0.23317434045903074,0.24753306063748662,0.7502506388446213
424,7,2,0.2330387878383648,0.25465704793075034,0.7594710645267038
424,7,3,0.2326481085798171,0.2600641194807566,0.774477709931131
424,7,4,0.23345312939462837,0.259663872654262,0.7809431788102899
424,7,5,0.23288047471599616,0.2562161455095258,0.7828743127446861
424,7,6,0.23201455000888266,0.24979780306081106,0.7788282169623232
424,7,7,0.22970717474792096,0.24622128746244537,0.7728319258209176
424,7,8,0.2279367476638306,0.24299632396281723,0.7623779397152739
424,7,9,0.22812575061999596,0.23837892645935738,0.7509838929453957
424,8,0,0.23082353597755356,0.24628241053266392,0.7460266291556825
424,8,1,0.23320540019770467,0.24824527048481845,0.7507009846122005
424,8,2,0.23252007373484518,0.25676230596948796,0.7606591920996919
424,8,3,0.23100003279903208,0.26295121998167204,0.7750624887350238
424,8,4,0.23148071407989804,0.2633733825618406,0.7854821910830537
424,8,5,0.22995215218217524,0.26174959648704377,0.7908347250361263
424,8,6,0.2292002996613785,0.25604511290930687,0.7904180125817982
424,8,7,0.22726207807889265,0.25131910054027456,0.786051808165186
424,8,8,0.2276762937963383,0.24429281624427113,0.7757618534016255
424,8,9,0.2273235872982935,0.2410830598362699,0.7687933790419116
424,9,0,0.23082346961273534,0.24628251829729042,0.746027070351398
424,9,1,0.23099655139586883,0.24927820462974112,0.7507308691268448
424,9,2,0.22796288887502425,0.2587098400051202,0.7598784408531601
424,9,3,0.22380791876785122,0.2666089400995646,0.774061899057748
424,9,4,0.22225573226336817,0.26725776498049886,0.7814648459120057
424,9,5,0.218294019050689,0.26675342356595055,0.7846199095584194
424,9,6,0.21577634331379741,0.2611163918787573,0.7813445978120536
424,9,7,0.21273255014121628,0.25887521134156505,0.7751152325565738
424,9,8,0.2132618553492202,0.253518317170474,0.7639667139344631
424,9,9,0.21411061926112945,0.24995400313929234,0.7525830647637821
424,10,0,0.23082325589706265,0.24628265884352918,0.746026790963726
424,10,1,0.2340810165736466,0.24696054315409705,0.7508205943668721
424,10,2,0.2345488860131008,0.2540110139240981,0.7603595878277931
424,10,3,0.23324450789561268,0.26055094678318463,0.7747711981117916
424,10,4,0.23453766352264016,0.2602923222344085,0.7839823350489196
424,10,5,0.23295494874061132,0.25905534554502,0.7878970319949629
424,10,6,0.23192354481425786,0.25375173997107026,0.7856112675050166
424,10,7,0.23039084126782083,0.25163057005589173,0.7801801143729703
424,10,8,0.23138980474587167,0.24832649476990287,0.7719368896976002
424,10,9,0.23204910786148852,0.24636788202481597,0.759598253771478
424,11,0,0.2308236343352877,0.2462826427395167,0.7460267107119205
424,11,1,0.2310707099292164,0.24673652970461502,0.7508523087603148
424,11,2,0.22938368671842585,0.2518660697948705,0.7606489125757661
424,11,3,0.22601421021190438,0.25630815921215855,0.7749402788381722
424,11,4,0.22565966173492374,0.2537850306007781,0.7851977763958358
424,11,5,0.22434317680807617,0.248160129850969,0.7904468289070455
424,11,6,0.22298546986821022,0.23962124016194336,0.789998445763164
424,11,7,0.2208270752461738,0.23486813681205093,0.7867799192878597
424,11,8,0.21914505906474227,0.23058997286770447,0.7773107302020498
424,11,9,0.21494169177817268,0.23102131749808696,0.7681276505078906
424,12,0,0.23082308847358315,0.2462822996682887,0.7460271236643989
424,12,1,0.23383753348338998,0.24543768128986948,0.7518379988548036
424,12,2,0.23382133288886012,0.2505173193924617,0.7613561314705727
424,12,3,0.2305098667490661,0.257140586039597,0.7756850750748592
424,12,4,0.2298821159114542,0.25652384965913544,0.7836553805997664
424,12,5,0.22685932119848212,0.254170051685141,0.7862971308181922
424,12,6,0.22372852750910321,0.24949648056791468,0.783753200376162
424,12,7,0.21940004813589944,0.24844433339848443,0.7777002400086509
424,12,8,0.21796076736814435,0.2448283225829774,0.7661089294245477
424,12,9,0.21748406942161846,0.2423677363036282,0.7556643407730196
424,13,0,0.23082330590409678,0.2462824999865837,0.7460268551405115
424,13,1,0.2342182439167747,0.24580707952663186,0.7511655485481169
424,13,2,0.23456601748741018,0.2517672705225584,0.7607950217991494
424,13,3,0.2322933078778901,0.25847737750614813,0.7745669899401604
424,13,4,0.23238739644880452,0.2578251920221787,0.7815125371666919
424,13,5,0.22970546864759883,0.256461869769516,0.7839242890268346
424,13,6,0.22824466446104383,0.2503153236799659,0.7803683276299499
424,13,7,0.22582414157298497,0.24769695176798617,0.7737330812809072
424,13,8,0.2259738744567404,0.24340536837485005,0.7626552227212885
424,13,9,0.22616482402271076,0.24099383260998197,0.751364318786224
424,14,0,0.2308235318079631,0.24628244850258535,0.7460266863664894
424,14,1,0.23346932253192254,0.24789599989631506,0.7505986653633753
424,14,2,0.23202024279247593,0.2548976996473477,0.7593564909956757
424,14,3,0.22929231497487818,0.26103064843762525,0.7740052075004257
424,14,4,0.22930143242193585,0.2600992000543029,0.7831566875267368
424,14,5,0.22656016560045233,0.25810345863670375,0.7872694291574569
424,14,6,0.22422189900714,0.25261093992858813,0.785613849553391
424,14,7,0.22083957922654754,0.25040596360407896,0.7801181745750021
424,14,8,0.2189262701687189,0.2476420171819664,0.7691318708659838
424,14,9,0.21688853217585094,0.24727422591448728,0.7594500219167315
424,15,0,0.23082325291476047,0.24628265192061485,0.7460268322728489
424,15,1,0.2321887442813001,0.24951425993718537,0.7510393877036291
424,15,2,0.23081926949879011,0.25846357388364616,0.7602287322719412
424,15,3,0.22891039012282835,0.2657250714742001,0.7748260669620185
424,15,4,0.22929599573179854,0.26568555857337994,0.7813780296183396
424,15,5,0.22836417247656668,0.26392675964332984,0.7840847118095556
424,15,6,0.22803205705086688,0.25744669534416476,0.7798926067632109
424,15,7,0.22492950912391846,0.25268708441008736,0.7727914254186098
424,15,8,0.2236877049091538,0.2472900147479619,0.7625643554228237
424,15,9,0.22359243545834784,0.24294988739279857,0.7531779665437451
424,16,0,0.23082342430833813,0.24628251281929275,0.7460268742252092
424,16,1,0.23402142178903845,0.24771604621937154,0.751645838387035
424,16,2,0.2345111311645407,0.25451823178938093,0.7608675853250706
424,16,3,0.23302801487391242,0.26126729206311183,0.7739356788173327
424,16,4,0.23376955978543534,0.26090455487566255,0.7804102892444011
424,16,5,0.23177441567681745,0.2597248093618291,0.7823847940772563
424,16,6,0.23101040721634836,0.2533807402273469,0.7778643917501779
424,16,7,0.22802738603557965,0.24955899270026355,0.7710480659906234
424,16,8,0.2269736106492336,0.2451759086071298,0.762171056319253
424,16,9,0.2244634761343458,0.24385382863317465,0.7516659179724201
424,17,0,0.23082342269039002,0.2462825422067932,0.746026538507735
424,17,1,0.2347610463897275,0.246076418762466,0.7510399792428493
424,17,2,0.23594888800260916,0.25203883110367226,0.7604899305355121
424,17,3,0.23394552285266426,0.2594687651571662,0.7745918447889246
424,17,4,0.2347203915916355,0.2599422906141134,0.7835975915526069
424,17,5,0.23289265630555195,0.2589284852027728,0.7874202391524292
424,17,6,0.23210161571111274,0.25340310117378395,0.785349364286767
424,17,7,0.2312849133755433,0.25070604387866685,0.7801302818351
424,17,8,0.23209499895440894,0.24716548906404406,0.7701485205125282
424,17,9,0.23652603203215622,0.24100015408941838,0.7585428732006201
424,18,0,0.230823809958704,0.2462824779690314,0.7460268326096031
424,18,1,0.23489001198010634,0.24619933853287257,0.7513256632881294
424,18,2,0.23628639320136352,0.2524823390709173,0.7615722178341704
424,18,3,0.2341377102648114,0.26017357219165965,0.7752382731745223
424,18,4,0.23446808798394905,0.2606669043471137,0.7815032417692591
424,18,5,0.2326156718679876,0.25963452546751326,0.7834215886036737
424,18,6,0.23109301481952194,0.2546580431397058,0.7789225344543617
424,18,7,0.2278394424486341,0.25193692101375137,0.7713099634395149
424,18,8,0.2274891450450099,0.24672040174242518,0.7596533655814247
424,18,9,0.22733558598118378,0.2438070062666547,0.7494025507893279
424,19,0,0.23082347816812515,0.2462825918131611,0.7460265043931432
424,19,1,0.23005333759073882,0.24826561524280377,0.7510423504174313
424,19,2,0.22610458832312808,0.2564699701784848,0.7601925785656869
424,19,3,0.22207202417428862,0.2620789112165796,0.7729414427173462
424,19,4,0.22118689485682402,0.2613412110099282,0.786177040270258
424,19,5,0.21940465841458148,0.25694656680672434,0.7944673509272295
424,19,6,0.21884648057152356,0.24824750247864086,0.7967296040032327
424,19,7,0.21699993282772845,0.24375302594211135,0.79648196007671
424,19,8,0.21421922951373543,0.2417812086710859,0.7901525486999662
424,19,9,0.21269656283265712,0.2394249225826327,0.7793172300373872
424,20,0,0.23082308651512173,0.24628246071114532,0.7460272606490639
424,20,1,0.2330391932432191,0.24836938089037788,0.7507645378220048
424,20,2,0.2326247265508898,0.25605416697688244,0.7598315420610048
424,20,3,0.22932825453386363,0.26407253975036316,0.7705514517921831
424,20,4,0.2289090353002931,0.26577090062788516,0.7799005522637967
424,20,5,0.2262771847846367,0.26616036492685047,0.7853483027811397
424,20,6,0.22469327027248273,0.2620351013428556,0.7844709569735148
424,20,7,0.22081489724130093,0.25896425770717335,0.7798560229787941
424,20,8,0.22001984161394061,0.2529883714958529,0.769608834778032
424,20,9,0.22230000821357043,0.24640951240562,0.7616705264188689
424,21,0,0.23082342884562423,0.24628252188569072,0.7460268773548933
424,21,1,0.23112665495455553,0.2506093533931153,0.7509721942623918
424,21,2,0.22863734393675011,0.26046157276159665,0.7594586832375504
424,21,3,0.22496520953652505,0.2696590513653444,0.7739120502140723
424,21,4,0.22388640341242277,0.2718267837356249,0.7821196522496137
424,21,5,0.2221660371336755,0.2708086902205471,0.7851792146798282
424,21,6,0.2221571714771386,0.2647263090025792,0.7829127672732524
424,21,7,0.22078969142228938,0.26040588705977413,0.7774534428041244
424,21,8,0.22247609767881044,0.2534898170560698,0.76833579365132
424,21,9,0.2242161344350149,0.24834374437399837,0.7591774962295947
424,22,0,0.23082347519315524,0.2462826067960684,0.7460266760103219
424,22,1,0.23425762547174167,0.24675215760699815,0.7514137875038203
424,22,2,0.23477882819040513,0.25322649682971815,0.7607645375003927
424,22,3,0.23223227176345318,0.26115016587612755,0.7751038719080116
424,22,4,0.23200637532712043,0.26197969438164204,0.7820551273151675
424,22,5,0.22953949506512378,0.2607752416095726,0.7835409953612226
424,22,6,0.22777094822117994,0.2554851214347438,0.7792386849655212
424,22,7,0.22440406616937963,0.2518099169146361,0.7719287530852114
424,22,8,0.22422407232361286,0.2458957582161297,0.7627695059318464
424,22,9,0.22427069764018254,0.2412580453958139,0.7526060191069016
424,23,0,0.23082344792800308,0.24628246512272572,0.7460267069843072
424,23,1,0.23314325861030732,0.24610409969069674,0.7510321988782735
424,23,2,0.2324306068948852,0.2522481800115658,0.7603894462011377
424,23,3,0.22947284476387242,0.25879166435505596,0.7754000900967636
424,23,4,0.22876662144620152,0.2577357199755511,0.7826863816231485
424,23,5,0.227200142673307,0.25412908853652627,0.7862810696113756
424,23,6,0.22626000315351097,0.2464995909536315,0.7839965190504563
424,23,7,0.22427676299942317,0.2416649362142435,0.7786415326497291
424,23,8,0.22440314087230195,0.23571456188546652,0.7694551209697396
424,23,9,0.22629019390126007,0.2296358101813804,0.7603913631775256
424,24,0,0.23082349339558392,0.24628220890025782,0.7460270605047719
424,24,1,0.23268539386883766,0.2490584840888963,0.7509773545309106
424,24,2,0.23280352488015926,0.255720224037722,0.7604087450382971
424,24,3,0.23173772410415533,0.261340485111322,0.7714399935193031
424,24,4,0.23334327432788105,0.2608454622276155,0.7825387624707293
424,24,5,0.2315298372581276,0.26032806121527047,0.7888798826538889
424,24,6,0.2312070049763987,0.25408935407712574,0.7885613642569691
424,24,7,0.2285144511569332,0.24989956521201412,0.7863173369150304
424,24,8,0.22721711900408342,0.24503044356405684,0.7782780797215837
424,24,9,0.22670599241014563,0.2415730101992794,0.7707178327926167
424,25,0,0.23082350618435415,0.2462824610758971,0.7460272610140591
424,25,1,0.2343666851452873,0.2465097775917115,0.7505411410287398
424,25,2,0.2347311493692888,0.25334768743155056,0.7595418354286922
424,25,3,0.23251295529325844,0.26062757797794023,0.7708099330047458
424,25,4,0.23305181115108747,0.2614233077666033,0.7790627504332898
424,25,5,0.23152669071352325,0.25971625412576266,0.7815665474510086
424,25,6,0.22883332207881296,0.2558774750155294,0.7776353307265775
424,25,7,0.2257164673539891,0.25566801066185085,0.7715641808772347
424,25,8,0.2255677706877936,0.2524988252358017,0.7598607442044321
424,25,9,0.2293406603891291,0.2469461290549947,0.7487151163760422
425,0,0,0.23072366405991285,0.24732241520434933,0.7405898991880213
425,1,0,0.23456869574667155,0.2484533366867796,0.7353118552561013
425,1,1,0.23820325044334917,0.24915214890348047,0.7402490113803245
425,1,2,0.23687455374595484,0.2544558541818607,0.7495735619665417
425,1,3,0.2330964922622999,0.2607990886171578,0.7644575474291913
425,1,4,0.2317801058634496,0.25991201732527025,0.7735554195434653
425,1,5,0.22807954606742942,0.2576338823681401,0.7785972515168706
425,1,6,0.22466269422053803,0.25115750043489765,0.7764690120073978
425,1,7,0.2202370204463741,0.24844904600355516,0.771621542298181
425,1,8,0.21869622325046784,0.2440696356121925,0.765116364176327
425,1,9,0.2165380206169874,0.24214063689007964,0.7554773028929532
425,2,0,0.23456816000823882,0.248453096676299,0.7353122413590082
425,2,1,0.23883526649397208,0.24787585061194167,0.7401940845942139
425,2,2,0.2405693084435946,0.25367599110173766,0.7498600502444459
425,2,3,0.23918398376506783,0.2609246775984381,0.7639989351038257
425,2,4,0.23989762483629146,0.26116675744651474,0.771104585161356
